ID,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
2734,0,0,0,0,23,996.438095,0,0.019928,0,0.8,2,5,10,7,7,2,0,0
2077,0,0,0,0,11,287.5,0,0.027273,0,0,7,1,1,5,8,2,0,0
5482,0,0,0,0,9,311.7,0,0.055556,0,0,3,1,10,2,14,2,0,0
5994,8,127.7,3,36,70,1675.525366,0.018182,0.026732,15.025838,0,2,5,10,6,15,2,0,0
8837,0,0,0,0,2,0,0.2,0.2,0,0,8,5,10,2,14,2,0,0
4351,11,554.75,0,0,34,1466.088462,0.007407,0.024346,10.734617,0,8,3,3,6,11,1,1,1
6125,3,226.954545,0,0,57,4895.022989,0.003333,0.023321,0,0,2,1,10,0,14,2,0,0
7442,11,471.626667,4,235.6,22,883.12,0.006452,0.018197,19.437959,0,6,5,10,6,7,2,0,0
5948,5,73.125,2,53.5,200,6671.290144,0.003459,0.012153,0,0,8,1,10,2,4,2,0,0
6917,0,0,0,0,35,1608.7,0,0.002857,0,0,6,1,1,6,4,1,0,0
4082,0,0,1,0,57,1190.548851,0.007018,0.02731,17.16746,0.6,2,1,10,0,2,2,0,1
7229,1,41.5,0,0,12,237.5,0.015385,0.046154,0,0,9,3,11,5,8,2,0,0
6913,0,0,0,0,6,93,0,0.033333,0,0,1,3,10,7,4,2,0,0
4795,5,168.2,0,0,15,2026.633333,0.008333,0.039,0,0,8,5,10,3,14,2,0,1
8649,1,162.2,0,0,6,156.2,0.014286,0.1,0,0,4,5,10,6,8,2,0,0
3467,0,0,0,0,41,1444.166667,0.009756,0.026829,0,0,2,1,10,0,7,2,0,0
8760,9,141.75,2,310.5,9,123.5,0,0.017647,0,0,9,3,3,0,4,2,0,0
6325,1,4,0,0,48,1199.160606,0,0.000709,0,0,9,1,10,0,4,1,0,0
239,4,70.25,1,139.5,58,3022.370406,0,0.009611,0,0,8,3,3,5,4,1,0,1
5781,0,0,0,0,1,0,0.2,0.2,0,0,8,1,8,0,8,2,0,0
1797,0,0,0,0,5,116.666667,0.04,0.05,0,0,7,5,10,0,12,2,1,0
1258,0,0,0,0,12,349.5,0,0.008333,0,0,9,3,3,1,8,2,0,0
5544,0,0,0,0,11,151.5,0.016667,0.066667,0,0,2,1,10,5,2,2,1,0
8576,0,0,0,0,29,2064.766667,0.02069,0.037356,0,0,3,1,1,6,8,2,0,0
8136,0,0,0,0,3,69,0,0.066667,0,1,2,5,10,0,18,2,1,0
3886,0,0,3,584,66,2060.508333,0.005797,0.022567,0,0,8,1,10,0,8,2,0,0
5363,0,0,0,0,80,3734.958333,0.0025,0.026548,0,0,8,1,10,0,4,2,0,0
8032,8,237.832601,0,0,84,2759.135058,0.005682,0.029265,4.477839,0,3,3,3,5,4,2,0,0
4154,5,39,2,12,15,158,0,0.020106,0,0,2,1,10,4,7,2,0,0
457,9,162.05,0,0,27,399.693939,0,0.009195,0,0,1,3,3,3,4,1,0,0
2730,12,264.9,2,11,24,1032.3,0.02043,0.03619,0,0,9,3,3,4,8,2,1,0
7493,0,0,1,93,30,1045.833333,0.012903,0.035484,0,0.2,0,3,3,0,12,2,0,0
6743,0,0,0,0,3,67.5,0,0.066667,0,0,1,3,3,6,12,2,1,0
1166,1,60.5,0,0,21,320.983333,0,0.01,0,0,8,1,7,0,4,2,0,0
1071,1,77,1,335,33,3583.166667,0.02,0.04517,11.157343,0,2,1,10,6,15,2,1,0
8550,3,42,0,0,31,3121.369048,0.002857,0.009286,0,0,1,3,3,6,8,2,1,0
611,0,0,0,0,20,2846.833333,0.006667,0.0475,0,0,8,1,10,6,8,2,0,0
6599,0,0,0,0,38,1417.666667,0.016117,0.048718,0,1,2,1,8,6,2,2,1,0
3156,0,0,0,0,1,0,0.2,0.2,0,0,2,3,3,1,8,2,0,0
4371,5,107.5,0,0,31,2221,0.002857,0.010476,0,0,8,1,10,4,12,2,0,0
2892,2,40,0,0,4,55,0,0.033333,0,0.2,2,0,10,0,14,2,0,0
6385,0,0,0,0,20,438.333333,0.02,0.04,0,0,1,1,10,3,8,2,0,0
2505,2,58.5,2,125,16,485.833333,0,0.002222,0,0,1,1,10,3,4,1,1,0
145,0,0,0,0,5,137,0,0.04,0,0,7,1,1,4,4,2,0,0
6083,8,29.5,0,0,89,6770.274267,0.006316,0.030125,0,0,1,1,10,6,8,2,0,0
5207,0,0,0,0,3,132.4,0,0.033333,0,0,3,5,10,0,8,2,0,0
3913,5,68.666667,0,0,11,126.5,0.015476,0.032292,0,0,2,1,10,2,4,2,0,0
6889,1,8,0,0,22,699.267143,0.028571,0.037698,10.792509,0,4,5,10,0,8,2,0,1
2575,9,726.366667,0,0,80,4322.779121,0.002273,0.016394,8.069028,0,2,1,10,5,4,2,0,1
354,4,251,9,172,64,4326.666667,0.008553,0.024503,0,0,9,1,10,2,4,2,0,0
7661,2,26,0,0,19,3277,0.015789,0.037895,0,0,1,1,10,2,2,2,0,0
4483,3,49.5,0,0,68,2853.020833,0.008824,0.012827,0,0,8,3,3,0,12,2,0,0
5953,0,0,0,0,1,0,0.2,0.2,0,0,4,3,3,0,8,2,0,0
85,0,0,4,82.5,22,1087.986111,0.007692,0.020245,0,0,8,5,10,6,4,2,0,0
2176,2,11,0,0,20,363.666667,0.01,0.016667,0,0,1,1,10,0,12,2,1,0
1881,0,0,0,0,21,358.25,0.038095,0.075238,0,0.8,2,1,7,2,4,2,0,0
1442,0,0,0,0,13,1005,0,0.016667,0,0,2,1,10,3,4,1,0,0
8981,4,40.2,1,0,12,2339.207143,0.011111,0.036944,0,0,8,3,3,0,4,2,0,0
2494,0,0,0,0,22,464.658333,0.018182,0.034091,0,0,8,3,3,2,4,2,1,0
2063,0,0,0,0,2,115,0,0.05,0,0,1,5,9,0,19,2,1,0
8132,1,49,0,0,4,2210.5,0,0.013333,0,0,2,3,3,0,12,2,1,0
577,6,128.5,1,0,32,796.706667,0.027027,0.041441,0,0,8,1,1,0,8,2,1,0
6153,0,0,0,0,9,165,0,0.022222,0,1,2,1,10,2,7,2,1,0
7828,0,0,4,14,8,284.7,0.016667,0.047222,0,0,8,5,10,3,4,2,0,1
7318,0,0,0,0,3,76.5,0.04,0.047619,0,0,2,3,3,2,3,2,0,0
2336,0,0,0,0,2,54.5,0.1,0.12,0,0,2,5,10,0,2,2,0,0
175,0,0,0,0,2,58.4,0,0.1,0,0,7,1,1,0,4,1,0,0
8182,0,0,0,0,27,1065.45,0,0.012346,0,0,8,1,10,6,4,1,0,0
7586,0,0,0,0,17,557.166667,0.023529,0.04951,0,0,1,5,10,0,8,2,0,0
7005,0,0,0,0,4,163.5,0,0.025,0,0,8,5,8,5,4,2,0,0
4419,3,13,0,0,16,226.5,0,0.013333,0,0,1,1,7,0,4,2,0,0
8731,2,29.75,0,0,33,689.202381,0.00101,0.02702,0,0,9,1,10,5,4,2,0,0
4994,4,643.833333,0,0,17,508.25,0.031579,0.052632,0,0,8,1,1,0,8,2,0,0
2850,7,170.5,3,161.5,114,3494.831225,0.003602,0.018762,0,0,9,1,4,0,4,2,0,0
8610,2,19.6,0,0,22,1089.5,0,0.026087,0,0,7,1,7,0,12,2,0,0
2408,7,53.75,5,199,77,2194.490404,0,0.010341,44.128618,0,8,1,10,5,4,2,0,1
5136,3,40.2,0,0,11,201.133333,0,0.02,0,0,3,1,10,5,8,1,0,0
8784,0,0,0,0,40,2046.832418,0.004167,0.033881,0,0,8,3,11,0,15,2,0,1
5436,1,4,0,0,62,3000.250794,0.004918,0.029536,0,0,2,1,10,2,8,2,0,0
186,0,0,0,0,14,565.333333,0.037619,0.049524,0,0,1,1,8,6,8,2,0,0
3853,0,0,0,0,4,63,0,0.05,0,0,1,3,3,5,12,2,0,0
1833,4,105.266667,0,0,35,655.684762,0,0.005128,0,0,8,1,4,3,4,1,1,0
4086,6,144.666667,0,0,5,123.666667,0.033333,0.013333,0,0,8,3,3,0,11,1,1,0
3786,0,0,0,0,10,60.5,0.02,0.04,0,0,1,1,10,6,8,2,0,0
3145,6,145,0,0,85,1704.580556,0.00293,0.025399,0,0,8,3,10,6,4,2,0,1
2137,1,88.7,0,0,34,620.13,0.054286,0.083095,0,0,7,5,10,1,14,2,0,0
4360,0,0,0,0,9,134.75,0.083333,0.124444,0,0,8,3,3,5,8,2,0,0
6078,1,0,3,82,120,2895.129762,0.001626,0.005813,16.963171,0,8,3,10,0,15,2,0,1
6140,2,42.5,2,10,43,1543.5,0,0.004444,8.671344,0,9,4,5,4,18,0,0,1
586,1,5,0,0,2,15.2,0,0.04,0,0,5,3,3,1,12,2,0,0
3608,2,13.5,0,0,23,1580.166667,0.024,0.054667,0,0.8,2,1,10,0,4,2,0,0
616,0,0,0,0,4,48.5,0.05,0.1,0,0,9,1,10,4,4,1,0,0
7593,1,46.5,2,418.5,88,2085.972565,0,0.006274,0,0,8,1,10,0,4,2,1,0
5589,2,96,0,0,37,1238.5,0.005128,0.01641,0,0,1,1,10,0,4,1,0,0
2682,9,222.5,2,46.666667,20,1267.155556,0.001481,0.017977,16.1728,0,1,1,10,6,4,2,0,1
8906,6,104.4,1,0,32,879.75,0,0.014286,20.503488,0,8,1,1,0,8,2,0,1
1393,0,0,0,0,100,2852.013141,0.000444,0.024302,0,0,9,1,10,0,4,2,0,0
5220,1,16.25,0,0,34,456.525,0.006061,0.030303,0,0,8,3,3,2,8,2,1,0
2955,0,0,0,0,11,199.5,0.127273,0.142424,0,0,4,5,10,0,8,2,0,0
8002,0,0,0,0,7,205.5,0,0.042857,0,0,8,5,10,4,14,2,0,0
8480,0,0,0,0,11,500,0,0.02,44.388,0,2,1,10,6,4,2,0,1
3793,0,0,0,0,9,177.333333,0.066667,0.088889,0,1,2,5,10,2,8,2,1,0
4880,3,50.066667,0,0,159,2184.484938,0.001852,0.005588,0,0,7,1,10,2,7,2,1,0
546,0,0,0,0,17,532.75,0.013333,0.046667,0,0,9,3,3,6,8,2,1,0
2144,6,106.18,2,115.8,32,518.443333,0.001961,0.014216,0,0,5,5,10,1,7,2,0,0
807,0,0,0,0,47,1423,0.004348,0.013768,0,0,6,1,10,3,8,2,0,0
8327,0,0,0,0,4,26,0,0.05,0,0,8,1,7,1,15,2,1,0
8807,0,0,0,0,75,1289.25,0.005479,0.017352,11.829041,0.8,2,1,10,0,7,2,0,1
5080,10,156.833333,2,14,51,865.672222,0.007407,0.019192,0,0,2,1,10,0,8,2,0,0
8362,0,0,0,0,9,388,0.066667,0.088889,0,0,1,5,10,5,8,2,0,0
1902,1,75.166667,0,0,20,1173.417614,0,0.002,21.419437,0,8,5,10,7,15,2,0,1
8179,3,81.6,0,0,13,443.9,0,0.0125,0,0,6,3,3,8,3,1,0,0
6238,0,0,0,0,1,0,0.2,0.2,0,0,0,1,10,2,8,2,1,0
857,1,0,0,0,60,1995.416667,0,0.00339,61.581712,0,8,1,1,0,13,1,0,1
464,0,0,0,0,15,803.333333,0,0.038889,0,0,9,0,3,0,4,2,0,0
2706,1,7,2,562,36,1300.190476,0.010811,0.038739,0,0,1,1,10,0,8,2,1,0
6270,2,70.6,0,0,23,2244.416667,0,0.009091,0,0,5,1,10,6,12,2,0,0
8582,0,0,0,0,31,2767.625,0,0.006897,52.677785,0,8,4,5,4,18,0,0,1
779,0,0,0,0,5,256.5,0,0.04,0,0,9,1,10,6,12,2,0,0
7457,0,0,0,0,8,846.2,0,0.025,33.222927,0,4,1,10,0,4,2,0,1
2703,0,0,0,0,23,213.5,0.1,0.121212,0,0.8,2,1,10,3,12,2,0,0
4781,0,0,0,0,3,66.4,0.066667,0.1,0,0,3,5,10,1,15,2,1,0
7143,3,55,2,4,2,19,0,0.033333,0,0,1,3,3,7,4,1,0,0
4189,2,20,0,0,13,181.5,0,0.013333,0,0,1,1,10,0,8,2,0,0
6914,2,140,0,0,6,130,0,0.025,0,0,1,3,3,2,4,1,1,0
4499,1,6.333333,0,0,36,1378.166667,0.005556,0.026587,0,0,8,1,10,0,14,2,1,0
4193,0,0,0,0,36,1166.72619,0,0.025,4.599,0,1,3,3,0,12,2,1,1
1813,3,90.6,0,0,21,608.303333,0,0.026667,0,0,6,1,10,6,4,2,0,0
2844,4,34,0,0,46,627.308333,0,0.004167,0,0,1,1,10,3,11,1,0,0
6798,0,0,0,0,5,381.666667,0,0.02,0,0,1,3,3,6,4,2,0,0
1392,0,0,0,0,56,2749.15,0.000595,0.02381,0,0,8,1,10,0,11,2,0,1
8479,0,0,0,0,62,2232.45,0.008197,0.039727,0,0.4,2,1,10,1,7,2,0,0
8210,0,0,0,0,7,67,0,0.028571,0,0,1,1,10,0,4,2,0,0
363,1,17.2,0,0,6,243.3,0,0.05,22.095811,0,7,3,11,7,8,2,0,0
1184,2,6,0,0,42,1503.25,0.00155,0.031008,0,0,1,1,10,1,8,2,0,0
6107,2,46.5,1,377,6,117.5,0.045455,0.060606,0,0.4,2,3,3,6,8,2,0,0
5401,0,0,0,0,11,192.45,0.036364,0.040909,27.315105,0,7,5,10,0,8,2,1,1
7946,0,0,0,0,1,0,0.2,0.2,0,0,1,3,3,6,12,2,0,0
1801,0,0,0,0,12,689.75,0,0.083333,0,0,2,1,1,6,7,2,0,0
7526,1,21,0,0,20,973.583333,0.009524,0.01619,0,0,2,1,10,6,7,2,1,0
7588,4,37.5,2,82,4,96.625,0,0.0175,0,0,8,1,10,4,4,1,0,0
7910,6,70.58,0,0,15,296.58,0,0.028571,0,0,8,1,1,0,12,2,0,0
2917,3,95.6,0,0,10,337.1,0.008333,0.029167,0,0,4,3,3,4,12,2,0,0
6472,8,139.2,0,0,49,3346.969048,0,0.008472,12.574018,0,8,1,8,0,4,2,0,0
4408,1,19,1,14,74,2408.579762,0,0.016622,0,0,8,1,10,0,4,2,0,0
904,0,0,0,0,30,480.5,0.033333,0.073333,0,0,2,1,10,3,2,2,0,0
2468,1,9,0,0,12,764.75,0,0.023077,9.641077,0.4,2,1,10,7,4,1,0,1
4431,0,0,0,0,1,0,0.2,0.2,0,0,2,1,10,6,4,2,0,0
5192,1,4,0,0,19,760.25,0,0.011765,33.788,0,2,3,10,0,12,1,0,1
2691,0,0,0,0,6,495,0,0.02,77.96,0,1,3,10,4,4,2,1,1
8216,1,6,0,0,29,354.833333,0,0.010345,0,0,2,3,3,0,8,2,1,0
6770,0,0,0,0,12,86.5,0.076923,0.087179,0,0.8,2,5,10,1,14,2,0,0
5183,8,403,0,0,52,1616.54816,0,0.003686,0,0,8,3,3,0,12,2,0,0
1553,0,0,0,0,1,0,0.2,0.2,0,0,9,1,10,2,11,1,0,0
2686,0,0,0,0,14,1324.133333,0.003571,0.015986,0,0,8,3,3,0,4,2,1,0
1261,5,1417.5,0,0,36,1051.248276,0,0.002293,0,0,1,1,10,8,4,2,1,0
67,0,0,0,0,14,825.333333,0,0,50.41116,0,5,1,10,7,7,2,0,1
6136,0,0,1,0,24,2244.666667,0.008,0.028,0,0,1,1,10,0,8,2,0,0
4239,1,43.666667,0,0,57,4555.02381,0,0.030621,9.102937,0,2,1,10,0,8,2,0,0
691,0,0,0,0,1,0,0.2,0.2,0,0,9,5,10,1,8,2,0,0
6000,3,29,0,0,8,160.5,0,0.025,0,0,2,1,10,4,12,2,0,0
1368,0,0,0,0,14,183.666667,0,0.004762,0,0,1,5,10,6,12,2,0,0
4829,7,304.5,3,56.5,69,2350.905769,0.012089,0.018292,0,0,9,5,10,5,4,2,0,0
4413,0,0,0,0,6,21,0,0.033333,0,0,2,1,10,1,12,2,0,0
3372,0,0,0,0,1,0,0.2,0.2,0,0,1,1,10,3,15,2,0,0
8037,1,63.4,0,0,3,120.4,0,0,42.293068,0,7,3,3,6,12,1,0,1
3258,3,180.4,0,0,12,2646.4,0.042857,0.052381,0,0,7,1,10,5,18,2,0,0
7099,0,0,0,0,8,82.833333,0,0.00625,0,0,2,3,3,0,7,2,1,0
1650,0,0,1,22,40,1284.569048,0.00625,0.019792,0,0,8,3,3,4,4,2,1,1
694,0,0,0,0,11,194.5,0.036364,0.045455,0,0,8,1,4,6,8,2,0,0
3848,2,146.9,0,0,45,6707.54,0.011364,0.019859,4.023324,0,7,1,10,7,4,2,0,0
3334,5,262.5,0,0,45,1456.27381,0,0.018707,13.530684,0,2,1,10,3,7,2,0,1
6499,0,0,0,0,8,721.416667,0,0.009524,0,0,8,1,7,6,11,1,1,0
6778,4,56,1,88,22,1734.780952,0,0.010143,0,0,1,5,10,6,19,2,1,0
5860,1,109.8,1,518.8,55,3987.386667,0.005357,0.011607,0,0,6,3,3,2,4,2,0,0
1074,0,0,0,0,1,0,0.2,0.2,0,0,8,1,10,3,5,2,1,0
2737,14,230.106944,0,0,52,2059.109203,0.003747,0.008451,7.610431,0,2,1,10,0,14,2,0,0
539,0,0,0,0,24,917.083333,0.008333,0.031944,0,0,1,5,10,0,8,2,1,0
1490,2,150.6,0,0,86,2554.562381,0.023256,0.0411,0,0,6,1,10,0,8,2,0,0
2702,1,151.5,0,0,10,304.75,0,0.007407,0,0,9,5,10,5,4,2,0,0
2769,0,0,0,0,5,35.666667,0.08,0.07,0,0,2,3,3,0,4,2,0,0
6773,0,0,0,0,12,582.5,0,0.006667,0,0,2,1,1,2,4,1,1,0
5746,5,73.5,1,55,41,1705.041667,0.004545,0.023983,7.25975,0,2,1,1,5,4,2,0,0
8259,1,512,0,0,5,322,0,0.06,0,0.6,2,3,3,0,12,2,0,0
5831,2,143.8,2,94.8,23,890.195238,0,0.004167,0,0,4,1,10,5,8,1,0,0
7901,0,0,0,0,2,403,0.1,0.15,0,0,1,1,4,6,12,2,0,0
5626,6,62.5,0,0,60,3222.75873,0.014368,0.016602,0,0.6,2,5,10,5,7,2,0,0
2774,1,5,0,0,21,1342.5,0.01,0.02,0,0,2,5,10,5,4,2,0,0
5421,0,0,0,0,6,65.5,0.066667,0.1,0,0,8,5,10,6,14,2,0,0
6944,0,0,0,0,83,3091.146033,0.004938,0.019076,0,0,8,1,10,0,8,2,0,0
6719,0,0,0,0,1,0,0.2,0.2,0,0,1,1,10,2,12,2,0,0
7349,0,0,0,0,30,986.5,0.006667,0.023333,0,0,2,1,1,6,12,2,0,0
6826,0,0,0,0,10,73.5,0.12,0.15,0,0,9,5,10,0,14,2,1,0
3976,12,214.05,0,0,33,536.322727,0.007317,0.015854,0,0,9,3,3,0,4,2,0,0
3533,0,0,0,0,37,1138.5,0,0.013514,0,0,1,1,10,0,11,2,0,0
509,0,0,0,0,29,1155.5,0.058621,0.095402,0,0.8,2,1,10,0,14,2,0,0
4627,2,98.25,0,0,10,303.25,0,0.011111,0,0,1,5,10,5,4,1,1,0
8685,11,157.058333,5,514,79,2605.702273,0,0.006408,14.851313,0,2,1,10,3,12,2,0,1
294,0,0,0,0,5,108,0,0.05,0,0,2,3,3,2,12,2,0,0
2263,0,0,0,0,12,173,0,0.016667,0,0.8,2,3,3,1,8,2,0,0
5376,3,96.5,0,0,8,323.5,0,0.02,0,0,9,3,3,1,4,2,0,0
8055,0,0,2,20.2,11,473.833333,0,0.025,0,0,3,5,10,7,12,2,0,0
7835,5,91.5,0,0,14,187.916667,0,0.027451,0,0,9,3,3,6,12,2,0,0
6547,0,0,0,0,72,2347.716667,0.028169,0.037793,0,0.8,2,5,10,0,14,2,0,0
6988,1,32.3,1,26.5,51,1068.357692,0.013725,0.043697,7.57047,0,8,1,4,5,4,2,0,0
5830,0,0,0,0,68,3177.791667,0.00597,0.011488,0,0,2,1,1,2,7,2,0,0
1274,7,86.75,1,0,101,3094.366667,0.00027,0.014951,56.722272,0,8,1,10,0,4,2,0,1
470,2,334.5,2,29,17,939.083333,0,0.0225,18.223044,0,9,1,10,0,2,2,0,1
3037,4,724,0,0,2,159,0,0.008,0,0,1,0,10,0,13,1,0,0
7579,6,100.1,0,0,4,60.4,0,0.022222,0,0,6,1,1,3,4,1,0,1
649,0,0,0,0,2,0,0.2,0.2,0,0,1,5,10,0,5,2,0,0
1020,0,0,0,0,27,427.816667,0,0.017284,0,0,8,1,10,0,8,2,0,0
2191,10,579.133333,0,0,22,539.835714,0,0.004762,25.533004,0,7,1,10,6,4,1,0,0
1891,0,0,0,0,36,925.833333,0.041667,0.071296,0,0.8,2,1,10,1,14,2,0,0
1035,2,14.2,0,0,53,2016.566667,0.003636,0.036364,8.154361,0,3,1,10,6,12,2,0,1
622,0,0,0,0,22,431.083333,0.018182,0.022727,0,0.6,2,5,10,3,14,2,0,0
740,0,0,0,0,1,0,0.2,0.2,0,0,1,3,3,2,8,2,0,0
3447,3,269.166667,0,0,36,2281.208333,0.022917,0.046204,0,0,2,5,10,1,7,2,0,0
7154,3,16,0,0,24,1004.383333,0,0.023077,0,0,3,1,10,2,14,2,0,0
7406,1,7,0,0,4,45,0,0.0125,0,0,1,5,10,6,8,2,0,0
7819,0,0,0,0,7,611.083333,0,0.016667,0,0,9,5,10,1,11,1,0,0
2226,3,91.75,0,0,20,1171.333333,0.003175,0.018571,0,0,2,5,10,5,7,2,1,0
6382,5,187.875,1,32.5,34,2719.525974,0.016448,0.029993,3.222262,0,8,5,10,6,4,2,0,0
4066,0,0,0,0,5,626,0,0.04,0,0,2,3,3,0,7,2,0,0
1611,1,45,0,0,22,2905.5,0.01,0.04,0,0,2,1,10,0,4,2,1,0
6524,0,0,0,0,1,24.5,0,0.1,0,0,9,1,1,6,8,2,0,0
4751,14,1005.608333,0,0,25,732.344872,0,0.015676,0,0,8,5,10,0,4,2,0,0
399,0,0,0,0,1,0,0.2,0.2,0,0,9,1,10,6,14,2,0,0
5797,0,0,0,0,39,963.166667,0.005405,0.028829,9.922973,0.6,2,1,8,5,12,2,0,0
983,3,119.5,0,0,24,347.916667,0,0.008333,0,0,9,3,3,6,8,2,0,0
7985,0,0,0,0,22,347.666667,0.021212,0.059848,0,0,3,0,3,0,12,2,0,0
4404,2,38.5,0,0,28,770.309524,0.026667,0.035397,0,0,8,3,3,0,12,2,0,0
3708,3,11.333333,0,0,20,302.388889,0,0.002381,0,0,1,1,10,0,8,2,0,0
8332,0,0,0,0,20,1815.279762,0.012281,0.02924,0,0.6,2,3,10,0,4,2,0,0
3952,3,78,0,0,3,29,0.033333,0.066667,0,0,1,1,10,3,4,1,1,0
1550,4,100.3,0,0,66,2868.133333,0.011429,0.01726,9.162351,0,1,5,10,0,8,2,0,1
6553,0,0,0,0,1,0,0.2,0.2,0,0,9,3,3,0,12,1,0,0
4354,10,208.513333,0,0,17,369.1,0,0.004,0,0,6,5,10,0,2,1,0,0
3126,4,52.25,0,0,3,28,0,0.025,0,0,8,1,10,0,2,1,0,0
1559,2,24,0,0,28,1206.614719,0,0.023222,5.417644,0,1,1,10,0,4,2,0,1
1084,0,0,0,0,13,94.5,0.015385,0.046154,0,0.4,2,1,10,3,12,2,0,0
7240,0,0,0,0,8,97,0,0.025,0,0,8,1,10,6,4,2,0,1
8836,0,0,0,0,55,1933.423611,0.001818,0.017355,0,0,8,1,10,0,4,2,0,0
4017,7,170.833333,1,39,4,45.333333,0,0.011111,0,0,2,5,10,0,4,2,0,0
7338,1,30.7,0,0,33,1148.333333,0,0.020833,0,0,5,1,7,1,8,2,0,0
1210,1,63,1,0,22,2815.416667,0,0.0125,0,0,1,1,10,6,4,2,0,0
4824,0,0,3,191.333333,57,1315.455182,0,0.009502,0,0,8,5,10,6,4,2,1,1
4129,2,11,0,0,48,2562.083333,0.004255,0.005319,0,0,2,1,7,3,7,2,0,0
3573,0,0,0,0,16,213.8,0.00625,0.06875,0,0,5,1,10,0,7,2,0,1
5943,3,335.5,1,15,4,96,0,0.025,0,0,8,3,3,7,10,2,0,0
6534,1,34,0,0,12,2052.833333,0.016667,0.016667,0,0,2,3,3,0,12,2,0,0
7816,4,62.9,5,482.4,4,128.5,0,0.018182,0,0,6,1,10,0,3,1,0,0
8674,8,50.75,1,26.75,22,553.583333,0,0.017857,5.798,0,2,1,10,0,3,1,0,0
3328,5,140.6,0,0,16,423.5,0.0125,0.0125,0,0,5,5,10,0,12,2,1,0
516,7,213.391667,0,0,32,1350.391667,0,0.017878,0,0,1,1,10,0,11,2,1,0
6812,0,0,0,0,28,447,0,0.033333,0,0,8,1,10,3,5,2,0,0
5335,0,0,0,0,24,1762.25,0.008333,0.016667,0,0,1,1,10,5,8,2,0,0
1894,1,27,0,0,15,1486.666667,0,0.01381,0,0,2,3,3,0,8,2,1,0
7308,5,235.625,1,0,14,629.291667,0,0.0275,0,0,8,1,1,0,11,2,0,0
1314,0,0,0,0,15,440,0,0.033333,0,0.8,2,0,3,2,4,2,0,0
991,0,0,0,0,2,121,0,0.05,0,0,2,5,10,0,12,2,0,0
6152,0,0,0,0,6,31,0,0.033333,0,0,7,1,7,0,8,2,0,0
6840,8,164.583333,1,880.25,62,2587.150595,0.008333,0.013161,0,0,9,3,10,3,4,2,0,0
3342,11,238.775641,1,9,200,7972.322431,0.002619,0.014231,21.834201,0,8,1,10,0,4,2,0,1
6439,0,0,0,0,113,5178.531731,0.003896,0.030192,0,0,8,1,10,6,4,2,0,1
7130,0,0,0,0,12,404,0,0.033333,0,0,2,1,1,1,8,2,0,0
5197,0,0,0,0,3,1016.5,0.066667,0.066667,0,0,1,5,10,8,8,2,0,0
7306,0,0,3,96.5,76,1966.092332,0.007876,0.0147,0,0,9,5,10,0,4,2,0,1
7050,1,9.5,0,0,23,1223,0.015217,0.012464,0,0,0,3,3,0,4,2,1,0
2834,0,0,0,0,4,105,0,0.025,0,0.6,0,3,3,0,7,2,0,0
336,0,0,2,207.25,114,3788.8,0.003478,0.010435,1.795451,0,9,1,10,6,4,2,1,0
7977,3,121,0,0,17,174.833333,0.017647,0.051765,0,0,2,3,1,5,4,2,0,0
5809,11,373.62,9,322.8,191,3677.258176,0.009106,0.024304,0,0,5,1,10,1,8,2,1,0
3580,0,0,0,0,32,1589.625,0,0.012903,15.637314,0,9,1,10,1,8,2,0,0
5288,0,0,0,0,14,1037.5,0.014286,0.047619,0,0,1,1,10,2,4,2,0,0
8961,7,169.5,0,0,50,1557.916667,0.003774,0.013208,0,0,9,3,3,6,4,2,0,0
1905,5,110.95,0,0,23,448.25,0.024,0.043333,0,0,8,5,10,7,15,2,0,0
3838,1,90.6,0,0,11,424.595714,0.053333,0.055833,0,0,5,5,10,7,8,2,0,0
4624,1,613.666667,0,0,4,957,0.161905,0.096299,0,0,1,5,10,7,5,2,0,0
3589,6,287,0,0,80,5046.056667,0.011084,0.025772,0.579786,0,7,1,10,2,12,2,0,0
899,3,31.5,0,0,13,956.5,0,0.04,0,0,1,1,10,0,14,2,0,0
7678,0,0,2,7,23,198.884849,0,0.012,0,0.8,2,1,10,0,7,2,0,0
6409,2,29,1,0,9,536,0,0.018182,37.518545,0,2,1,10,6,7,1,0,1
5909,1,44,0,0,25,773.466667,0,0.029143,10.3572,0,1,1,10,0,4,2,1,1
3956,3,71,3,246,39,1501.333333,0,0.009756,0,0,2,5,10,0,4,2,1,0
7851,4,184.366667,0,0,3,52.266667,0,0.021212,0,0,7,5,10,0,3,2,0,0
8663,4,1347.75,0,0,22,3410.875,0.019872,0.09,0,0,1,1,10,0,4,2,0,0
5224,0,0,0,0,54,2222.9,0.003704,0.014815,0,0,2,0,3,0,7,2,0,0
2610,0,0,0,0,14,416.833333,0,0.015385,0,0,2,1,10,5,4,1,1,0
4178,0,0,0,0,26,1056.666667,0.016571,0.030933,0,0,2,3,3,0,8,2,0,0
6523,3,420.066667,3,230.7,23,1251.6,0.055172,0.07931,0,0,8,3,3,6,4,2,0,0
8292,0,0,0,0,3,133.5,0,0.088889,0,0,1,3,10,0,11,2,0,0
2783,5,661,3,373,36,1381.75,0,0.018421,6.812105,0,2,1,1,5,7,2,0,0
